,Unnamed: 0,index,sentence1,sentence2,variability,confidence,var_ep,conf_ep,lexical,subsequence,gold_label,pred_label
1480,1817,1817,"Philip Morris the US food and tobacco group that makes Marlboro, the world's best-selling cigarette, shrugged off strong anti-smoking sentiment in the US.",Philip Morris owns the Marlboro brand.,"[0.0, 0.01704585552215576, 0.014004698754035294, 0.01661336734468775, 0.016720031731755798, 0.021577511633217045, 0.026150239069121412, 0.026283886191185834, 0.035036310787353, 0.06224026779097579, 0.08354984506188211, 0.08238987855729386, 0.10504138260507, 0.10122515620383521, 0.12900445069815894, 0.15575022059970448, 0.15585810737326627, 0.15156805147071117, 0.17049633948464363, 0.17699713196961048]","[0.5138399004936218, 0.5308857560157776, 0.5319866935412089, 0.5254316627979279, 0.5215990304946899, 0.5284199217955271, 0.5215308155332293, 0.5251657068729401, 0.5164088474379646, 0.4988682210445404, 0.5174663229422136, 0.5234148154656092, 0.5433475375175476, 0.5430756424154554, 0.5205895860989889, 0.5446119606494904, 0.5350576183375191, 0.5337145262294345, 0.5538601436113056, 0.5398819029331208]",0.0,0.5138399004936218,0,0,entailment,entailment
1481,235,235,Concerns have been raised that potential leads in the hunt for missing York woman Claudia Lawrence are not being followed up quickly enough. It comes after hotel staff in Malton contacted police after a stranger in the bar expressed satisfaction when asked if the chef was still missing. The incident happened more than three weeks ago and staff said detectives had not yet been in touch. Police said leads were being assessed in a methodical and structured way.,Claudia Lawrence resides in Malton.,"[0.0, 0.013094961643218994, 0.011436575373920161, 0.057377956854796144, 0.05226737320149675, 0.048976886775451416, 0.0453624309715499, 0.04427432643954439, 0.04741845546475105, 0.04612899403577957, 0.05321468117790914, 0.0699394296415461, 0.09581549023276366, 0.09474285521898398, 0.10104904996223817, 0.10099604325884098, 0.10495815639098885, 0.12806082415232994, 0.16897793739461597, 0.1653067133646864]","[0.5138775110244751, 0.5269724726676941, 0.5241022308667501, 0.4914723187685013, 0.48652018904685973, 0.4914632687966029, 0.4909323581627437, 0.4861561581492424, 0.4782024191485511, 0.4816054433584213, 0.4721325229514729, 0.45768605420986813, 0.43796855899003834, 0.43207620297159466, 0.4206334392229716, 0.42710116505622864, 0.41769363599665027, 0.43647311793433297, 0.4633649838598151, 0.4601169615983963]",0.0,0.5138775110244751,0,0,not_entailment,not_entailment
1482,521,521,"""""""In Wednesday's filing, Google said it planned to complete the IPO """"""""as soon as practicable.""""""""""""""",It's unclear whether Wednesday's twist will affect the timing of Google's initial public offering.,"[0.0, 0.011418402194976807, 0.0107459678834492, 0.026982171134730004, 0.02777113160236356, 0.039681407459981534, 0.036738365037947536, 0.0343695633934917, 0.03889555703206786, 0.08066665965733637, 0.1124276465402921, 0.14501668295042874, 0.15691167622511634, 0.16257475611969646, 0.17004260339022848, 0.17554446484265981, 0.18005830650694857, 0.18432419447451817, 0.18761364245920906, 0.1882087648123342]","[0.5138912200927734, 0.5253096222877502, 0.5290882388750712, 0.5144659876823425, 0.5075956583023071, 0.4939434230327606, 0.49386359112603323, 0.49406102299690247, 0.5016673472192552, 0.5255781352519989, 0.5515096241777594, 0.5808093200127283, 0.6016442179679871, 0.6182109585830143, 0.6356260021527608, 0.6513497158885002, 0.6659652730997871, 0.6800147261884477, 0.6929497122764587, 0.7031673550605774]",0.0,0.5138912200927734,0,0,not_entailment,not_entailment
1483,951,951,"South Korean President Roh Moo-hyun Thursday asked the Board of Audit and Inspection (BAI) to investigate questions arising about the Foreign Ministry's response to the kidnapping of a South Korean in Iraq who was later killed by Muslim militants, according to Yonhap.",A South Korean in Iraq was killed by Muslim militants.,"[0.0, 0.005782455205917358, 0.01393097279069134, 0.029608850103211865, 0.028978163582074036, 0.030373337849791626, 0.03221460865685719, 0.03370345194850265, 0.032691538301128004, 0.10580595184787679, 0.12978137379755697, 0.13061140665523063, 0.1295558229905912, 0.12818310103338665, 0.13982455115322515, 0.1471018529114629, 0.14345580472014272, 0.14016016945889892, 0.1530007157091759, 0.1535359129030731]","[0.5141387581825256, 0.5083563029766083, 0.499088595310847, 0.5146998092532158, 0.520581704378128, 0.5139069557189941, 0.5074904050145831, 0.5017849653959274, 0.5045012964142693, 0.5382207870483399, 0.5640394308350303, 0.5761740356683731, 0.5854729093038119, 0.5774101551089968, 0.5947623709837596, 0.6096171829849482, 0.6132700285490822, 0.6167730904287763, 0.6004460736324913, 0.5920652732253074]",0.0,0.5141387581825256,0,0,entailment,entailment
1484,2392,2392,"To the world, M. Larry Lawrence, the new U.S. emissary to Switzerland who hosted President Clinton on his Southern California vacation, will be known as Mr. Ambassador.",Larry Lawrence is the head of the U.S. Embassy in Switzerland.,"[0.0, 0.03311698138713837, 0.04126004016072265, 0.03957247103173974, 0.03545982435015712, 0.03345669039020355, 0.03836883022107131, 0.03881809319827754, 0.050964673106706285, 0.07065824451219685, 0.07295823679166732, 0.06994052067968068, 0.07158271530707971, 0.0905749877812025, 0.08862005791899166, 0.08649367148984671, 0.09832504632290687, 0.10870693712930549, 0.10963713359458901, 0.13492138812291274]","[0.5141910314559937, 0.4810740500688553, 0.5031107763449351, 0.5129289105534554, 0.5118548095226287, 0.5156368066867193, 0.524880941425051, 0.5192914344370365, 0.531831274429957, 0.514655938744545, 0.5235113799571991, 0.5224518999457359, 0.5153298011192908, 0.4990492101226534, 0.5027966678142548, 0.4999861493706703, 0.48717324698672576, 0.4997441851430469, 0.5065144661225771, 0.48761794045567514]",0.0,0.5141910314559937,0,0,entailment,entailment
1485,701,701,"""""""In documents they filed with the U.S. District Court for the District of Columbia, government lawyers argued that three inmates who committed suicide last month by hanging themselves coordinated their actions by using attorney-client confidentiality to communicate with each other. Government officials said that among papers marked """"""""Attorney Client Privilege"""""""" were instructions on how to tie knots and a classified memo on camp activities and inmate locations.""""""",Three people committed suicide in jail.,"[0.0, 0.01946522295475006, 0.031474735724326554, 0.027262128106684488, 0.02943169328959431, 0.04514723144704259, 0.04198212686097099, 0.05630005140008027, 0.05525139638594141, 0.09611451279862086, 0.1151598233392379, 0.11198557309883814, 0.10877493597247032, 0.1262534786465869, 0.12989348055829317, 0.15299580581879968, 0.16184957377959144, 0.16510815015109567, 0.1621251240729009, 0.1669225742385902]","[0.5144303441047668, 0.4949651211500168, 0.5141753057638804, 0.5144518241286278, 0.5226926624774932, 0.5064666420221329, 0.5048641307013375, 0.48961613699793816, 0.4841938515504201, 0.5110485106706619, 0.4889949316328222, 0.49490434179703396, 0.49028650843180144, 0.4707670978137425, 0.45882964730262754, 0.43633532198145986, 0.4202021022929865, 0.40802519478731686, 0.4130729025131778, 0.400733795389533]",0.0,0.5144303441047668,0,0,entailment,entailment
1486,1340,1340,"By the time a case of rabies is confirmed, the disease may have taken hold in the area.",A case of rabies was confirmed.,"[0.0, 0.012898862361907959, 0.021669313672196426, 0.01877022675461589, 0.021132526935756513, 0.019293721253059642, 0.017985466777221612, 0.051151910597644096, 0.052476581613941954, 0.05554032813501731, 0.07620161494229644, 0.08008911431352708, 0.1257649632771871, 0.12467036727058427, 0.12972582331786744, 0.12863438882317696, 0.12617933760919844, 0.12648925679530332, 0.1555694083663724, 0.15537644675335932]","[0.514462411403656, 0.501563549041748, 0.5149545669555664, 0.5151796936988831, 0.5087624013423919, 0.5088999519745508, 0.5097570376736777, 0.49149906262755394, 0.4988134139113956, 0.50702123939991, 0.48969383944164624, 0.4797326847910881, 0.5084496438503265, 0.5003367492130825, 0.48745745023091636, 0.4802935775369406, 0.4756314912263085, 0.46810577313105267, 0.49052152821892187, 0.48274135291576387]",0.0,0.514462411403656,0,0,not_entailment,not_entailment
1487,1982,1982,"The end result says that 61.6% of the Dutch people vote (against) the European Constitution, while 38.4% voted (for) the Constitution.",The Dutch people approve the European Constitution.,"[0.0, 0.019046783447265625, 0.017412709851989328, 0.01724721998110037, 0.021085799441467417, 0.01974514477700733, 0.021756747417371262, 0.09556869612852113, 0.11101866070250205, 0.12260956819511014, 0.11879556206023767, 0.11642766769072764, 0.11807444530834704, 0.11417084382595688, 0.11589429063600887, 0.14264100735388707, 0.13906879938087024, 0.1521967611648646, 0.1528512252759335, 0.1631316605255878]","[0.5144845247268677, 0.49543774127960205, 0.5009762048721313, 0.49614351242780685, 0.4889560639858246, 0.49092388649781543, 0.48610757504190716, 0.5214006118476391, 0.4984697732660506, 0.477545365691185, 0.47086760130795563, 0.4633657932281494, 0.4742779273253221, 0.47165797863687786, 0.46215044856071474, 0.48488725908100605, 0.48833802342414856, 0.5053123550282584, 0.5141905216794265, 0.5294369474053383]",0.0,0.5144845247268677,0,0,not_entailment,not_entailment
1488,2311,2311,"""""""A front page editorial in South Africa's largest weekly newspaper, The Sunday Times, criticizes President Thabo Mbeki's """"""""incompetent"""""""" handling of the country's ongoing anti-immigrant violence, and urges him to resign from office. """"""""Either he will not lead or he cannot lead. Whichever is the case, the conclusion is the same: he must go,"""""""" the editorial reads. """"""""And so we appeal to President Mbeki: Stand down in the interests of your country.""""""""""""""","""""""""""""""The Sunday Times"""""""" is the name of the largest weekly newspaper in South Africa.""""""","[0.0, 0.009681060910224915, 0.007937244921873664, 0.017837349352623835, 0.018938176638388798, 0.017679677167320256, 0.016487944466904183, 0.015625098357136616, 0.06138163231937356, 0.06277894175115353, 0.07304488878215096, 0.08861742776986671, 0.11369112235382006, 0.1350966469544698, 0.1529541889862215, 0.16440787116814812, 0.17241660488858504, 0.17758092508749748, 0.18211030342522222, 0.1869193736821354]","[0.5145542621612549, 0.50487320125103, 0.5053820709387461, 0.49587906897068024, 0.5009809732437134, 0.5026357968648275, 0.5018260308674404, 0.5008793883025646, 0.5219468043910133, 0.5297660201787948, 0.5430047918449749, 0.5594146624207497, 0.5811645732476161, 0.6030887344053814, 0.6244037528832753, 0.6428376901894808, 0.6592075070914101, 0.6734718730052313, 0.6869891740773854, 0.7004308566451073]",0.0,0.5145542621612549,0,0,entailment,entailment
1489,416,416,"""""""John Mark Karr, 41, a former elementary school teacher, has confessed to killing 6-year-old JonBenét Ramsey in 1996. Karr, an American, was arrested in an apartment located in Bangkok, Thailand. Karr called the killing an """"""""accident"""""""", thereby implying that it was not murder, which requires intent. """"""""I was with JonBenét when she died. I loved JonBenét. She died accidentally. I am so very sorry for what happened to JonBenét. It's very important for me that everyone knows that I love her very much, that her death was unintentional, that it was an accident,"""""""" Karr told reporters in a press conference yesterday. When Karr was asked by a reporter if he was innocent, regarding Ramsey's murder, he simply replied """"""""no."""""""" Karr also said that it would take """"""""several hours"""""""" to describe what happened to Ramsey.""""""",JonBenét Ramsey killed John Mark Karr in 1996.,"[0.0, 0.005273550748825073, 0.01190099628473621, 0.020428804255769834, 0.018490547038875607, 0.022437233779223523, 0.02081572329668758, 0.03061682655763544, 0.03207772466118961, 0.09257349490321795, 0.09837346510023096, 0.105538893505294, 0.10224305367362671, 0.0992475893010316, 0.10928265533256211, 0.1304652252510884, 0.14239523678801996, 0.13873175553340553, 0.13587802473632735, 0.1333010615325732]","[0.5145562887191772, 0.5092827379703522, 0.5014375646909078, 0.4912540689110756, 0.4898370742797852, 0.4964478611946106, 0.4959026745387486, 0.5048330202698708, 0.4998864961995019, 0.4707436114549637, 0.4570083862001246, 0.4426507328947385, 0.43886492114800674, 0.4355467813355582, 0.42153330047925314, 0.4018273032270372, 0.3855168885167907, 0.38313357159495354, 0.3795643256683099, 0.3760890197008848]",0.0,0.5145562887191772,0,0,not_entailment,not_entailment
1490,1433,1433,"The longest mission which these Salyuts supported was 63 days. The second generation Salyuts would fly missions much longer and would need to be resupplied from time to time; therefore, a supply ferry was mandatory to maintain a fully operational Salyut for two years with 40,000 pounds of fuel, food, clothing and water.",Russians hold record for longest stay in space.,"[0.0, 0.004060298204421997, 0.029135696038886282, 0.028851960945378532, 0.03545057961053356, 0.03577133758073208, 0.04071210356333535, 0.03945490005724849, 0.053972785132770214, 0.09059022160018902, 0.13888903855344986, 0.16560010527638544, 0.1820698988040536, 0.18465263320973144, 0.1905248610837135, 0.19606355820160035, 0.19860211777534104, 0.20371370035570618, 0.2063370963776734, 0.2084696361030369]","[0.514592170715332, 0.518652468919754, 0.4981842239697774, 0.49010608345270157, 0.47795294523239135, 0.48476913571357727, 0.47510230966976713, 0.47120362520217896, 0.4850299490822686, 0.5099405288696289, 0.5443347584117543, 0.5740924825270971, 0.5996456054540781, 0.6156142396586282, 0.6334952632586162, 0.6506415531039238, 0.6649224688025082, 0.6807296474774679, 0.6941871894033331, 0.7067807167768478]",0.0,0.514592170715332,0,0,not_entailment,not_entailment
1491,434,434,"""""""""""""""A force majeure is an act of God,"""""""" said attorney Phil Wittmann, who represents the New Orleans Saints and owner Tom Benson's local interests.""""""",Phil Wittmann works for Tom Benson.,"[0.0, 0.020348340272903442, 0.03265652445030396, 0.02887904848193736, 0.02584920652397406, 0.024807676592767083, 0.02297542696306646, 0.022034707403633686, 0.022374946854354195, 0.0271215740637098, 0.04358848554693426, 0.08035468709754225, 0.0997614328986634, 0.10061527618674547, 0.10757672676918602, 0.10715262094246158, 0.13272487516397544, 0.1465945737054125, 0.1556323552079249, 0.1657617387731471]","[0.514686107635498, 0.4943377673625946, 0.5142175555229187, 0.5108429938554764, 0.5103475332260132, 0.5137710670630137, 0.5140182801655361, 0.512180507183075, 0.5151185658242967, 0.5207459330558777, 0.5318420908667825, 0.5525461733341217, 0.5707856691800631, 0.5790224160466876, 0.5913402716318766, 0.5848480761051178, 0.6054781535092522, 0.6223735709985098, 0.6370222568511963, 0.6523547053337098]",0.0,0.514686107635498,0,0,entailment,entailment
1492,618,618,"The European Organization for Nuclear Research (CERN) said on Monday that repairing the Large Hadron Collider (LHC) will cost up to €16.6 million or $21 million. The LHC, which is the world's largest and highest-energy particle accelerator, is located near the border of France and Switzerland and crosses the border four times. It has a diameter of 27 km (17 miles). It is designed to simulate the conditions shortly after the Big Bang, but it broke down on September 19 due to an electrical failure.",CERN head office is in Paris.,"[0.0, 0.022648870944976807, 0.01849273138296994, 0.03213552686517746, 0.03458690189686087, 0.03157343545804056, 0.04171199079296455, 0.04864486622938645, 0.04756587916271695, 0.04990721464239416, 0.07176267983231745, 0.12733968989018193, 0.14526405166397935, 0.1569952998114501, 0.16858739664930208, 0.17860869116687375, 0.18505557158157343, 0.1909649524280319, 0.19403261726564075, 0.19680997376739137]","[0.5147632956504822, 0.49211442470550537, 0.4921041627724965, 0.5081894174218178, 0.4985704243183136, 0.49859753251075745, 0.48644969293049406, 0.49742966890335083, 0.5018894142574735, 0.5089955031871796, 0.5259825045412237, 0.5583085020383199, 0.5809167348421537, 0.6006322886262622, 0.6203034321467081, 0.6390218921005726, 0.6552642618908602, 0.6708406011263529, 0.6839647763653806, 0.6964630752801895]",0.0,0.5147632956504822,0,0,not_entailment,not_entailment
